,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,7.31,2.28,5.81,1.14,1.35,4.78,9.47,"3,0%",4.99,5.73,"7,8%",4.18,13.40,"29,1%","19,6%","15,6%","23,1%","29,2%","31,2%",2.03,0.14,1.18
