,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,56.31,-10.76,4.40,0.89,0.78,-1.59,-1.02,"0,0%",3.70,7.59,"7,1%",0.16,-0.84,"26,0%","20,2%","1,6%","17,6%","20,7%","-19,1%",0.39,-8.95,0.87
