,Tipo,Empresa,Setor,Subsetor,Valor de mercado,Valor da firma
1,ON,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA ON,Energia Elétrica,Energia Elétrica,1161240000,-334119000
