,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,9.95,2.02,7.00,2.03,1.41,5.07,14.32,"1,5%",5.54,6.91,"14,7%",5.02,24.75,"37,1%","29,0%","20,4%","20,2%","24,6%","20,3%",3.33,0.19,0.69
