,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,4.54,1.04,1.83,0.23,0.16,-4.21,-0.28,"11,3%",5.22,6.85,"-2,6%",5.79,25.33,"17,2%","12,6%","5,1%","8,8%","9,9%","22,9%",0.88,3.02,0.70
