,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,118.98,14.66,48.10,4.41,4.23,120.08,-11.50,"0,2%",24.66,48.85,-,0.17,1.35,"47,6%","9,2%","3,7%","8,8%","11,1%","12,3%",1.11,0.51,0.96
