Date,Dividends,Stock Splits
2003-10-21,0.0,20.0
2005-01-03,0.564,0.0
2005-05-16,0.0,0.004
2006-01-02,0.746145,0.0
2006-04-10,0.154305,0.0
2007-03-29,0.159017,0.0
2008-03-27,0.644625,0.0
2011-05-02,0.833247,0.0
2012-04-30,0.605085,0.0
2014-04-10,0.606189,0.0
2015-04-10,0.60625,0.0
2016-04-07,1.256718,0.0
2016-10-04,1.257159,0.0
2017-12-04,1.256718,0.0
2018-05-02,1.885738,0.0
2019-04-17,3.355658,0.0
2019-10-04,0.83862,0.0
