,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,23.74,0.98,17.48,0.61,0.38,6.52,-2.99,"0,5%",9.89,10.50,-,0.46,11.02,"6,8%","3,5%","2,6%","2,1%","3,5%","4,1%",1.13,0.04,0.61
