Date,Dividends,Stock Splits
2013-08-20,0.414788,0.0
2014-02-17,0.58965,0.0
2014-08-19,0.597661,0.0
2015-02-13,0.785018,0.0
2015-08-13,0.883769,0.0
2016-02-24,0.837775,0.0
2016-08-12,0.8361,0.0
2017-02-17,0.853031,0.0
2017-08-11,0.791638,0.0
2018-02-23,0.957634,0.0
2018-08-10,0.788043,0.0
2018-12-12,1.352301,0.0
2019-02-15,0.683892,0.0
2019-08-12,0.898819,0.0
2020-01-10,1.352298,0.0
2020-02-14,1.910841,0.0
2020-08-13,0.875255,0.0
2021-02-12,0.476121,0.0
2021-08-12,0.520874,0.0
