Date,Dividends,Stock Splits
2010-05-03,0.08102,0.0
2010-05-04,0.081619,0.0
2010-09-24,0.0,2.0
2011-05-02,0.110514,0.0
2012-04-25,0.100774,0.0
2013-05-02,0.315383,0.0
2014-05-02,0.210383,0.0
2014-12-04,0.103443,0.0
2015-05-04,0.306114,0.0
2016-05-02,0.0,1.3
2017-05-02,0.066226,1.15
2018-11-27,0.083109,0.0
2018-12-26,0.011872,0.0
2019-03-29,0.065233,0.0
2019-05-02,0.083294,0.0
2019-05-29,0.065233,0.0
2019-08-08,0.825986,0.0
