,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,-2.07,-0.48,-93.13,1.07,0.48,-1.83,-0.30,"0,0%",11.49,-166.73,"-6,8%",-11.96,-51.86,"9,8%","-1,2%","-51,9%","-0,5%","-0,7%","23,1%",0.59,-0.58,0.45
