,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,11.53,1.92,17.04,3.28,1.76,2.72,2.81,"9,1%",11.57,13.81,"-0,9%",0.75,4.52,"45,0%","19,2%","28,4%","10,3%","16,4%","16,6%",11.45,0.02,0.54
