,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,35.15,3.11,7.95,2.21,0.67,6.34,-1.35,"1,3%",6.61,12.76,"3,5%",0.37,4.22,"38,9%","27,8%","7,3%","8,5%","10,9%","8,8%",1.62,2.85,0.30
