,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,1.87,-0.67,2.05,0.20,0.17,0.50,-0.30,"0,0%",9.91,12.48,"12,0%",8.54,-23.73,"41,6%","9,7%","10,6%","8,1%","9,9%","-36,0%",1.92,-3.71,0.84
