,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,10.06,9.60,8.37,1.93,1.51,7.01,-3.53,"6,1%",8.85,10.38,"17,7%",15.30,16.03,"31,3%","23,1%","19,2%","18,0%","25,3%","95,5%",2.07,3.39,0.78
