,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,8.97,3.89,9.49,0.86,1.08,10.01,18.69,"12,8%",7.12,8.36,"6,7%",0.72,1.67,"18,5%","9,1%","9,6%","11,4%","35,9%","43,4%",1.16,0.44,1.25
