,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,-10.40,0.66,-69.59,0.80,0.30,2.57,-1.10,"0,0%",8.34,-128.29,-,-0.29,4.48,"13,9%","-1,1%","-5,2%","-0,4%","-0,5%","-6,4%",1.69,0.93,0.37
