Date,Dividends,Stock Splits
2011-03-04,0.063486,0.0
2012-03-07,0.114732,0.0
2017-04-04,0.259896,0.0
2020-11-09,0.257832,0.0
2021-01-04,0.042734,0.0
2021-04-13,0.729812,0.0
2021-11-11,0.348843,0.0
