,Tipo,Empresa,Setor,Subsetor,Valor de mercado,Valor da firma
1,ON NM,GRUPO NATURA ON NM,Produtos de Uso Pessoal e de Limpeza,Produtos de Uso Pessoal,37328100000,44663000000
