,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos
0,-0.88,-0.52,-5.51,0.08,0.12,-0.16,-0.14,"0,0%",48.86,-46.84,"7,8%",-10.65,-18.06,"0,5%","-1,4%","-9,0%","-2,2%","-2,5%","58,9%",0.34,-4.08,1.53
