,Tipo,Empresa,Setor,Subsetor,Valor de mercado,Valor da firma
1,ON,SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A. ON,Exploração de Imóveis,Exploração de Imóveis,2030610000,3160150000
